aspect,phrase,sentiment,polarity,review_id,product_name
software,your own apps,positive,0.6,32788,Unknown
sound_audio,everything music movies,positive,0.8,32790,Unknown
performance,"very fast, high quality",positive,0.21,32791,Unknown
performance,fast service,positive,0.2,32796,Unknown
software,videos,neutral,0.1,32797,Unknown
price_value,the outrageous price,neutral,-0.1,32802,Unknown
software,the twc app,neutral,0.0,32804,Unknown
battery,sports,neutral,0.0,32804,Unknown
software,nice apps,positive,0.6,32805,Unknown
connectivity,a good wireless connection,positive,0.23,32807,Unknown
price_value,its price,positive,0.48,32810,Unknown
software,apps,neutral,0.0,32811,Unknown
software,dev app,negative,-0.12,32812,Unknown
software,apple,negative,-0.12,32812,Unknown
price_value,the extra money,positive,0.16,32815,Unknown
build_quality,much better quality,positive,0.15,32817,Unknown
performance,no lagging,neutral,0.0,32817,Unknown
software,all the streaming apps,positive,0.43,32818,Unknown
software,all your apps,positive,0.62,32820,Unknown
price_value,money,neutral,0.0,32822,Unknown
software,apps,positive,0.25,32824,Unknown
performance,speed,neutral,0.0,32825,Unknown
performance,the lag,negative,-0.35,32825,Unknown
software,to sideload apps,positive,0.47,32825,Unknown
battery,the nbc sports app,neutral,0.0,32830,Unknown
software,the same app,positive,0.25,32830,Unknown
price_value,the great price,positive,0.4,32830,Unknown
battery,weather and sports updates,positive,0.33,32831,Unknown
software,the amazon ecosystem,positive,0.23,32833,Unknown
software,the apple tv,positive,0.23,32833,Unknown
software,much more apps,positive,0.5,32834,Unknown
battery,sports,positive,0.23,32834,Unknown
software,the 'amazon' ecosystem,positive,0.17,32835,Unknown
software,those annoyances,positive,0.42,32835,Unknown
software,a usb drive or micsosd card,neutral,0.1,32835,Unknown
connectivity,an active internet connection,positive,0.18,32835,Unknown
software,most features,positive,0.18,32835,Unknown
software,our app,neutral,0.0,32842,Unknown
build_quality,the quality,neutral,0.0,32842,Unknown
performance,slower less memory,positive,0.19,32844,Unknown
performance,way faster more memory,positive,0.5,32844,Unknown
battery,very power full box,positive,0.55,32846,Unknown
price_value,a good price,positive,0.7,32850,Unknown
performance,quick and fast menus,positive,0.39,32851,Unknown
battery,a powerful processor,positive,0.67,32854,Unknown
software,the most channel options,positive,0.15,32854,Unknown
ease_of_use,the setup,positive,0.23,32857,Unknown
software,those things,positive,0.6,32859,Unknown
price_value,the price,positive,0.8,32862,Unknown
build_quality,prodigious streaming entertainment quality,neutral,0.0,32863,Unknown
performance,double the cpu speed,neutral,0.0,32863,Unknown
performance,gpu performance,neutral,0.0,32863,Unknown
price_value,the cheaper amazon fire tv stick model,neutral,0.0,32863,Unknown
price_value,your whole money's worth,positive,0.25,32863,Unknown
price_value,beatprice,positive,0.8,32865,Unknown
software,the apple tv,neutral,0.0,32866,Unknown
software,apps,positive,0.54,32867,Unknown
software,my apple tv,positive,0.17,32872,Unknown
price_value,money,neutral,0.04,32873,Unknown
performance,my high speed internet,neutral,0.04,32873,Unknown
price_value,money,neutral,0.04,32873,Unknown
software,the apple tv,neutral,0.0,32876,Unknown
connectivity,our wired connection,positive,0.24,32877,Unknown
ease_of_use,the simple remote,positive,0.24,32877,Unknown
software,the apps,positive,1.0,32878,Unknown
software,this app,positive,1.0,32878,Unknown
software,3rd party apps,neutral,-0.1,32881,Unknown
price_value,the money,positive,0.43,32883,Unknown
software,apps,positive,0.62,32885,Unknown
software,apple tv,positive,0.55,32889,Unknown
performance,great performance,positive,0.31,32889,Unknown
software,apps,positive,0.31,32889,Unknown
screen_display,the screen,positive,0.21,32889,Unknown
performance,the processor speed,negative,-0.19,32893,Unknown
performance,no lag,positive,0.4,32896,Unknown
software,apps,positive,0.4,32896,Unknown
ease_of_use,easy setup,positive,0.17,32900,Unknown
performance,super fast loading,positive,0.27,32903,Unknown
software,the app,positive,0.5,32907,Unknown
price_value,a best price,positive,0.85,32908,Unknown
price_value,also great price,positive,0.9,32910,Unknown
battery,college sports,neutral,0.0,32911,Unknown
connectivity,connection,neutral,0.0,32912,Unknown
ease_of_use,a simpler way,neutral,0.0,32912,Unknown
software,home videos,neutral,0.0,32912,Unknown
sound_audio,background sound,positive,0.4,32912,Unknown
sound_audio,music,positive,0.4,32912,Unknown
sound_audio,dialog sound,positive,0.4,32912,Unknown
software,almost anything,positive,0.7,32913,Unknown
performance,a faster dual or quad core procesor,positive,0.65,32915,Unknown
battery,sports,negative,-0.2,32916,Unknown
software,other applications,negative,-0.12,32917,Unknown
software,one app,negative,-0.15,32918,Unknown
software,some apps,positive,0.5,32921,Unknown
battery,the processing power,positive,0.2,32922,Unknown
software,a good app,positive,0.7,32923,Unknown
ease_of_use,the setup,neutral,0.0,32923,Unknown
software,amazon prime videos,neutral,0.0,32923,Unknown
software,load apps,positive,0.14,32926,Unknown
performance,a faster processor,positive,0.14,32926,Unknown
battery,the most powerful streaming device,positive,0.4,32929,Unknown
software,so many great apps,positive,0.6,32933,Unknown
connectivity,wifi,positive,0.12,32937,Unknown
performance,a faster media box,positive,0.8,32940,Unknown
build_quality,quality streaming,neutral,0.0,32940,Unknown
screen_display,resolution,negative,-0.14,32942,Unknown
software,loaded apps,positive,0.32,32943,Unknown
software,netflix app,positive,0.75,32944,Unknown
build_quality,good hd quality,positive,0.75,32944,Unknown
software,amazon app,neutral,0.0,32944,Unknown
performance,fast and picture quality,positive,0.4,32945,Unknown
price_value,the money,positive,0.3,32946,Unknown
screen_display,the screen resolution,positive,0.4,32947,Unknown
performance,navigation speed,positive,0.33,32947,Unknown
price_value,the extra money,positive,0.15,32950,Unknown
build_quality,better quality,positive,0.19,32951,Unknown
software,my apple tv,positive,0.31,32954,Unknown
software,apps,positive,0.31,32954,Unknown
software,their app store,positive,0.31,32954,Unknown
software,apple tv,negative,-0.15,32955,Unknown
price_value,a great price,positive,0.8,32955,Unknown
software,this application,neutral,0.1,32956,Unknown
build_quality,picture quality,positive,0.65,32956,Unknown
price_value,money,neutral,0.05,32956,Unknown
build_quality,any quality,neutral,0.05,32956,Unknown
performance,a faster network interface card,positive,0.2,32957,Unknown
performance,the laggy performance,neutral,0.0,32959,Unknown
price_value,your money,neutral,0.0,32959,Unknown
software,other apps,neutral,0.08,32963,Unknown
software,apps,positive,0.72,32964,Unknown
performance,pretty fast response time,positive,0.28,32966,Unknown
software,apps,positive,0.28,32966,Unknown
software,all the applications,positive,0.25,32968,Unknown
price_value,the price,positive,0.54,32968,Unknown
connectivity,either wifi,positive,0.5,32970,Unknown
screen_display,big screen,neutral,0.0,32971,Unknown
price_value,such a nice price,positive,0.32,32972,Unknown
software,the playstation vue app,positive,0.47,32976,Unknown
connectivity,my wifi connectivity,negative,-0.25,32976,Unknown
software,the app,negative,-0.25,32976,Unknown
price_value,the sale price,positive,0.33,32980,Unknown
software,all the apps,neutral,0.0,32982,Unknown
software,apps,positive,0.43,32983,Unknown
software,apple tv,positive,1.0,32989,Unknown
software,selected video apps,positive,0.54,32991,Unknown
ease_of_use,easy connect,positive,0.43,32992,Unknown
software,videos,positive,0.5,32994,Unknown
performance,my internet speed,neutral,0.1,32996,Unknown
software,the other applications,negative,-0.12,32998,Unknown
software,that application,neutral,0.0,32999,Unknown
software,apple tv,positive,0.67,33000,Unknown
performance,way faster then the stick,neutral,0.0,33003,Unknown
build_quality,and better quality,positive,0.5,33003,Unknown
performance,the speed,positive,0.6,33005,Unknown
price_value,money,neutral,0.0,33006,Unknown
software,all apps,positive,0.8,33007,Unknown
price_value,the money,positive,0.3,33010,Unknown
price_value,the extra money,positive,0.19,33012,Unknown
performance,the speed difference,positive,1.0,33012,Unknown
connectivity,a strong wifi signal,positive,0.48,33014,Unknown
software,apple tv models,neutral,0.0,33015,Unknown
software,new apps,negative,-0.18,33018,Unknown
ease_of_use,setup,neutral,0.0,33019,Unknown
software,many more apps,positive,0.32,33019,Unknown
ease_of_use,a simple set,neutral,0.0,33021,Unknown
software,easy setupapp store choicesability,positive,0.52,33024,Unknown
software,load appsalexa integrationcon,positive,0.52,33024,Unknown
connectivity,wifi connectivity,positive,0.52,33024,Unknown
software,device apps crash,positive,0.52,33024,Unknown
software,apple tv,neutral,-0.09,33027,Unknown
software,the apple tv,positive,0.5,33027,Unknown
battery,much more processing power,positive,0.25,33029,Unknown
performance,virtually no lag,neutral,-0.06,33029,Unknown
software,the standard fire apps,neutral,-0.06,33029,Unknown
software,3rd party apps,neutral,-0.06,33029,Unknown
price_value,money,positive,0.5,33031,Unknown
software,gor streaming apps,neutral,0.0,33032,Unknown
software,kodi app,positive,0.5,33032,Unknown
connectivity,decent wifi,positive,0.18,33032,Unknown
build_quality,high-quality feel,positive,0.3,33035,Unknown
software,the remote control- smartphone app works,positive,0.3,33035,Unknown
price_value,tip:- prices,positive,0.3,33035,Unknown
software,the apple tv,neutral,0.0,33039,Unknown
price_value,money,positive,0.23,33042,Unknown
software,almost all tv shows,neutral,0.0,33044,Unknown
price_value,savings money,negative,-0.25,33046,Unknown
performance,a faster download,neutral,0.0,33046,Unknown
software,apple tv,positive,0.5,33050,Unknown
connectivity,more connections,positive,0.5,33052,Unknown
price_value,money,positive,0.58,33054,Unknown
price_value,price,positive,0.58,33054,Unknown
software,those,positive,0.8,33055,Unknown
software,the most demanding hd streams,positive,0.5,33056,Unknown
performance,additional speed,neutral,0.0,33056,Unknown
software,the apps,positive,0.24,33056,Unknown
performance,a lagging experience,neutral,0.0,33062,Unknown
software,those,positive,0.1,33063,Unknown
software,most new tv sets,positive,0.1,33063,Unknown
price_value,an expensive universal remote,negative,-0.14,33063,Unknown
ease_of_use,my 4k setup,positive,0.25,33063,Unknown
software,the playstation vue app streaming,positive,0.4,33066,Unknown
price_value,the less expensive fire stick,neutral,-0.06,33071,Unknown
screen_display,flat screen tv,neutral,-0.06,33073,Unknown
software,apple tv,positive,0.65,33075,Unknown
software,apple tv,positive,0.3,33075,Unknown
price_value,the money,positive,1.0,33076,Unknown
performance,zero lag,positive,0.75,33077,Unknown
software,the apps,positive,0.5,33079,Unknown
software,some apps,negative,-0.18,33079,Unknown
software,your streaming apps,negative,-0.18,33079,Unknown
ease_of_use,setup,positive,0.43,33080,Unknown
software,apps,neutral,0.0,33080,Unknown
software,the software,positive,0.25,33080,Unknown
screen_display,the main screen,positive,0.12,33080,Unknown
connectivity,wifi connection,negative,-0.25,33080,Unknown
connectivity,the internet connection,neutral,0.1,33081,Unknown
software,some apps,positive,0.17,33082,Unknown
ease_of_use,..2) very easy interaction,positive,0.32,33084,Unknown
software,many positive ways,positive,0.32,33084,Unknown
software,many apps,positive,0.2,33084,Unknown
connectivity,) wifi signal receiver,negative,-0.39,33084,Unknown
connectivity,wi-fi,negative,-0.26,33084,Unknown
connectivity,the wi-fi receiving capacity,neutral,0.0,33084,Unknown
performance,speed test,negative,-0.21,33084,Unknown
connectivity,wi-fi,negative,-0.21,33084,Unknown
connectivity,ethernet connection,neutral,0.0,33084,Unknown
performance,way faster and much less buffering,negative,-0.17,33087,Unknown
ease_of_use,very easy to navigate and so many option,positive,0.27,33089,Unknown
price_value,money,positive,0.8,33089,Unknown
software,many apps,positive,0.15,33092,Unknown
software,my apple tv,positive,0.15,33092,Unknown
software,apple tv,positive,0.55,33092,Unknown
price_value,money,positive,0.28,33095,Unknown
software,the apps,positive,0.5,33101,Unknown
price_value,great price,positive,0.8,33104,Unknown
software,prime videos,neutral,0.0,33105,Unknown
software,playstation vue app,positive,0.8,33105,Unknown
price_value,my overpriced satellite tv service,positive,0.8,33105,Unknown
software,a fire tv app,positive,0.12,33105,Unknown
performance,faster speeds,neutral,0.0,33108,Unknown
software,app selections,neutral,0.07,33110,Unknown
price_value,good price,positive,0.7,33114,Unknown
performance,fast uploading,positive,0.2,33116,Unknown
software,apps,positive,0.3,33117,Unknown
performance,the overall performance,neutral,-0.03,33118,Unknown
software,apps,neutral,0.0,33118,Unknown
build_quality,high-quality feel,positive,0.3,33119,Unknown
software,the remote control- smartphone app works grea,positive,0.3,33119,Unknown
performance,a high speed internet,positive,0.16,33120,Unknown
ease_of_use,very simple format,neutral,0.0,33120,Unknown
price_value,the price,positive,0.75,33121,Unknown
connectivity,the ethernet connection,positive,0.4,33126,Unknown
performance,a faster streaming speed,positive,0.4,33126,Unknown
connectivity,the usb connection,positive,0.6,33126,Unknown
software,music audios,positive,0.56,33126,Unknown
software,videos,positive,0.56,33126,Unknown
software,photos,positive,0.56,33126,Unknown
price_value,the price point,neutral,0.0,33127,Unknown
build_quality,a quality drop,positive,1.0,33132,Unknown
software,online media applications,positive,0.5,33134,Unknown
sound_audio,many music sites,positive,0.5,33134,Unknown
software,the native netflix application,positive,0.25,33134,Unknown
software,the app,neutral,-0.05,33134,Unknown
software,the netflix app,neutral,-0.05,33134,Unknown
price_value,great price,positive,0.62,33136,Unknown
ease_of_use,easy setup,positive,0.62,33136,Unknown
build_quality,quality,positive,0.21,33141,Unknown
price_value,prices,neutral,0.0,33149,Unknown
ease_of_use,overall an easy,positive,0.41,33149,Unknown
software,chromecast and apple tv,positive,0.12,33150,Unknown
sound_audio,volume,positive,0.12,33150,Unknown
price_value,the money,positive,0.3,33154,Unknown
sound_audio,sound,positive,0.52,33155,Unknown
price_value,great price,positive,0.58,33160,Unknown
software,other apps,positive,0.34,33162,Unknown
sound_audio,music,positive,0.29,33163,Unknown
price_value,a great price,positive,0.5,33166,Unknown
build_quality,picture quality,positive,0.23,33169,Unknown
software,an app,neutral,-0.02,33171,Unknown
battery,even sports,neutral,-0.02,33171,Unknown
build_quality,the quality,positive,0.81,33171,Unknown
battery,sports,neutral,0.0,33171,Unknown
performance,the ultimate speeds,positive,0.4,33173,Unknown
build_quality,a good quality android tv box,positive,0.75,33177,Unknown
connectivity,a bluetooth keyboard,neutral,-0.1,33177,Unknown
connectivity,the right internet connection,positive,0.36,33179,Unknown
software,the apple tv,positive,0.25,33179,Unknown
price_value,the overall money,positive,0.25,33179,Unknown
software,outside apps,positive,0.25,33180,Unknown
battery,sports,positive,0.2,33184,Unknown
performance,speed,neutral,0.1,33185,Unknown
performance,lag,neutral,0.0,33185,Unknown
sound_audio,music,positive,0.3,33189,Unknown
performance,if - super fast streaming,positive,0.3,33189,Unknown
build_quality,great quality build,positive,0.3,33189,Unknown
performance,performance,positive,0.3,33189,Unknown
software,all the apps,positive,0.3,33189,Unknown
performance,performance,neutral,0.08,33190,Unknown
software,any other app box,negative,-0.16,33191,Unknown
software,4 apple tvs,neutral,0.0,33194,Unknown
software,my favor apps,positive,0.4,33199,Unknown
performance,fast wifi,positive,0.2,33202,Unknown
software,our favorite apps,positive,0.35,33207,Unknown
price_value,a price,positive,0.3,33207,Unknown
performance,performance,positive,0.3,33209,Unknown
price_value,the cheaper firestick,neutral,0.0,33209,Unknown
software,apps,positive,0.53,33211,Unknown
software,the apps,positive,0.53,33211,Unknown
software,so many apps,positive,0.44,33218,Unknown
build_quality,the picture quality,positive,0.72,33220,Unknown
software,apps,positive,0.72,33220,Unknown
software,apps,neutral,0.0,33220,Unknown
software,apps,neutral,0.1,33222,Unknown
price_value,full price,positive,0.68,33227,Unknown
performance,price and product performance,positive,0.68,33227,Unknown
software,all the apps,neutral,0.0,33228,Unknown
software,a huge apple user,positive,0.15,33229,Unknown
price_value,money,negative,-0.2,33232,Unknown
price_value,the much cheaper fire tv stick,positive,0.2,33232,Unknown
software,the other apps,neutral,-0.06,33234,Unknown
ease_of_use,a great home entertainment setup,positive,0.8,33234,Unknown
build_quality,a higher quality remote,positive,0.26,33236,Unknown
price_value,fantastic value,positive,0.26,33236,Unknown
software,those,positive,0.28,33236,Unknown
performance,any lag times,positive,0.31,33238,Unknown
software,the apps,neutral,0.0,33239,Unknown
price_value,the price,positive,0.44,33241,Unknown
price_value,the best price,positive,0.44,33241,Unknown
performance,a fast fluid interface,neutral,0.1,33242,Unknown
price_value,the price,neutral,0.07,33242,Unknown
price_value,your money,negative,-0.16,33242,Unknown
software,an app,positive,0.14,33242,Unknown
battery,low power consumption,neutral,0.0,33242,Unknown
software,some apps,neutral,0.0,33244,Unknown
software,videos,positive,0.8,33245,Unknown
connectivity,ethernet cable connection,positive,0.5,33247,Unknown
connectivity,more stable connection,positive,0.5,33247,Unknown
build_quality,4k quality,neutral,0.0,33248,Unknown
build_quality,a better picture quality tv,positive,0.33,33248,Unknown
build_quality,the higher quality firestick tv,positive,0.33,33248,Unknown
performance,slower network,positive,0.17,33249,Unknown
performance,", super fast streaming",positive,0.38,33251,Unknown
software,far better han apple tv,positive,0.3,33252,Unknown
price_value,money,neutral,0.0,33255,Unknown
software,apple tv,positive,0.5,33256,Unknown
performance,the fastest streaming device amazon,neutral,0.1,33261,Unknown
performance,no lag,neutral,0.07,33263,Unknown
screen_display,no 4k resolution support,negative,-0.15,33263,Unknown
build_quality,great picture quality,positive,0.75,33264,Unknown
software,an apple tv,positive,0.65,33268,Unknown
software,my phone's app,neutral,0.0,33268,Unknown
performance,good performance,positive,0.6,33270,Unknown
software,most apps,positive,0.6,33270,Unknown
software,the ps vue app,positive,0.2,33270,Unknown
performance,more lag,positive,0.2,33270,Unknown
software,the apps,positive,0.8,33273,Unknown
sound_audio,prime music,neutral,0.0,33274,Unknown
software,many other apps,positive,0.39,33274,Unknown
performance,"twice as fast, twice as much ram",positive,0.2,33277,Unknown
ease_of_use,setup,positive,0.28,33279,Unknown
price_value,cheap android sticks,positive,0.38,33279,Unknown
performance,performance,positive,0.38,33279,Unknown
price_value,price,positive,0.38,33279,Unknown
connectivity,the bluetooth remote,positive,0.28,33279,Unknown
software,other apps,neutral,0.06,33279,Unknown
software,apps,neutral,-0.07,33279,Unknown
software,a free cbs app,positive,0.4,33279,Unknown
software,the app,positive,0.4,33279,Unknown
software,load apps,positive,0.8,33279,Unknown
sound_audio,google play music,neutral,0.0,33279,Unknown
price_value,less than half the price,neutral,0.08,33279,Unknown
connectivity,bluetooth headsets,positive,0.16,33279,Unknown
connectivity,wifi,neutral,0.0,33281,Unknown
connectivity,a wired connection,positive,0.17,33284,Unknown
performance,fast forwarding,positive,0.2,33287,Unknown
software,the application,neutral,0.0,33287,Unknown
software,those,positive,0.11,33287,Unknown
software,3rd party apps,positive,0.33,33289,Unknown
price_value,money,neutral,0.1,33290,Unknown
build_quality,great video quality,positive,0.52,33292,Unknown
battery,a powerful processor,positive,0.38,33293,Unknown
price_value,money,neutral,0.0,33294,Unknown
software,app store,neutral,0.0,33299,Unknown
software,software,positive,0.32,33306,Unknown
price_value,my money,negative,-0.2,33310,Unknown
software,the apple tv,positive,0.5,33311,Unknown
battery,tv and sports channels,neutral,-0.01,33317,Unknown
software,half the cost,neutral,-0.01,33317,Unknown
price_value,satellite prices,negative,-0.4,33319,Unknown
price_value,better price point,positive,0.38,33323,Unknown
software,apple tv,positive,0.38,33323,Unknown
software,apple tv,positive,0.38,33323,Unknown
price_value,less money,neutral,-0.1,33324,Unknown
price_value,it's price,positive,1.0,33325,Unknown
price_value,the price,positive,0.37,33327,Unknown
software,streaming apps,positive,0.6,33334,Unknown
connectivity,the best wifi,positive,1.0,33335,Unknown
software,3rd party apps,neutral,0.0,33336,Unknown
ease_of_use,easy install,positive,0.43,33337,Unknown
price_value,a door price,neutral,0.0,33339,Unknown
software,app,positive,0.2,33340,Unknown
software,kodi app,positive,1.0,33341,Unknown
software,cost,positive,0.65,33342,Unknown
software,apps,neutral,-0.05,33344,Unknown
software,the app,neutral,-0.05,33344,Unknown
price_value,the cheapest ways,neutral,-0.05,33344,Unknown
software,app,negative,-0.5,33344,Unknown
connectivity,bluetooth,positive,0.15,33344,Unknown
software,third party apps,neutral,0.0,33344,Unknown
performance,"fast, lots",positive,0.2,33347,Unknown
software,wi-fi great apps,positive,0.39,33348,Unknown
performance,very fast response,positive,0.35,33349,Unknown
software,the different apps,positive,0.35,33349,Unknown
performance,speed,neutral,0.1,33350,Unknown
performance,too much navigation lag,neutral,0.1,33350,Unknown
price_value,the extra money,positive,0.17,33350,Unknown
software,not all apps,positive,0.17,33350,Unknown
software,so many apps,positive,0.5,33353,Unknown
ease_of_use,easy setup,positive,0.43,33353,Unknown
performance,better remote and faster processor,positive,0.2,33354,Unknown
price_value,a great price,positive,0.7,33359,Unknown
performance,the speed,positive,0.5,33361,Unknown
software,apps,positive,0.5,33361,Unknown
ease_of_use,quick easy setup,positive,0.39,33362,Unknown
connectivity,bluetooth headphones,neutral,0.0,33363,Unknown
performance,the speed,neutral,0.0,33365,Unknown
performance,fast & easy setup,positive,0.32,33368,Unknown
software,android apps,positive,0.6,33380,Unknown
software,the microsd card file system,neutral,0.0,33380,Unknown
battery,no power,neutral,0.0,33380,Unknown
software,the kodi app,positive,0.5,33383,Unknown
software,applications,neutral,0.0,33386,Unknown
ease_of_use,user-friendly interface,neutral,0.0,33387,Unknown
software,apple tv,positive,0.11,33398,Unknown
price_value,$100.00 price point,negative,-0.2,33398,Unknown
software,the apple,neutral,0.06,33398,Unknown
software,android smart phone remote app,neutral,0.06,33398,Unknown
price_value,money,positive,0.22,33402,Unknown
ease_of_use,very simple setup,neutral,0.0,33403,Unknown
price_value,a much cheaper alternative,neutral,0.04,33404,Unknown
ease_of_use,setup,positive,0.65,33406,Unknown
performance,the slowness,positive,0.11,33407,Unknown
software,apps,positive,0.11,33407,Unknown
software,even the apps,positive,0.11,33407,Unknown
screen_display,a 4k display,neutral,0.0,33410,Unknown
software,a microsd slot,neutral,0.0,33410,Unknown
performance,no lag,negative,-0.19,33410,Unknown
software,a possibility,neutral,0.0,33410,Unknown
software,fios,neutral,0.0,33410,Unknown
software,fios,neutral,0.0,33410,Unknown
software,mircosd slot,positive,0.2,33410,Unknown
software,apple tv,positive,0.56,33411,Unknown
performance,an super fast,positive,0.32,33414,Unknown
ease_of_use,easy setup,positive,0.43,33414,Unknown
software,most apps,neutral,-0.05,33416,Unknown
price_value,money,neutral,0.0,33417,Unknown
build_quality,the quality,positive,1.0,33422,Unknown
ease_of_use,a simple hd content,positive,0.25,33424,Unknown
ease_of_use,our household entertainment setup,positive,1.0,33425,Unknown
software,all my videos,positive,0.52,33428,Unknown
software,the apps,positive,0.6,33429,Unknown
sound_audio,amazon music,positive,0.6,33430,Unknown
software,apple tv,positive,0.33,33433,Unknown
connectivity,your wifi internet,positive,0.23,33434,Unknown
performance,performance,neutral,0.0,33436,Unknown
battery,its a very powerful device,positive,0.39,33436,Unknown
price_value,a good price,positive,0.7,33437,Unknown
sound_audio,great sound,positive,0.54,33438,Unknown
screen_display,display,positive,0.54,33438,Unknown
software,other channel apps,positive,0.19,33444,Unknown
software,home washing videos,neutral,0.0,33446,Unknown
software,apps,neutral,0.0,33446,Unknown
performance,fast and snappy nice user interface,positive,0.27,33447,Unknown
software,apps,positive,0.27,33447,Unknown
performance,speeds,positive,0.2,33448,Unknown
software,apps,positive,0.8,33448,Unknown
price_value,money,positive,0.48,33450,Unknown
price_value,high cable prices,positive,0.48,33450,Unknown
connectivity,the home and ethernet connection,positive,0.2,33454,Unknown
connectivity,internet connection,positive,0.2,33454,Unknown
price_value,more money,positive,0.14,33455,Unknown
performance,faster then the stick,neutral,0.0,33456,Unknown
software,the applications,positive,0.18,33457,Unknown
screen_display,a lcd screen,neutral,0.0,33457,Unknown
battery,sports,neutral,0.0,33458,Unknown
software,almost every channel,neutral,0.0,33460,Unknown
software,apple tv,positive,0.5,33461,Unknown
connectivity,ethernet connection,positive,0.8,33464,Unknown
connectivity,wifi,positive,0.15,33466,Unknown
price_value,the price,positive,0.8,33467,Unknown
performance,fast streaming,positive,0.14,33467,Unknown
performance,superior performance,positive,0.38,33468,Unknown
build_quality,excellent 1080 quality,positive,1.0,33468,Unknown
performance,slow internet,negative,-0.3,33476,Unknown
software,almost no buffering,neutral,0.0,33476,Unknown
software,apps,positive,0.42,33476,Unknown
software,app,positive,0.42,33476,Unknown
software,apps2fire,positive,0.42,33476,Unknown
software,most apps,positive,0.5,33476,Unknown
connectivity,bluetooth,negative,-0.2,33476,Unknown
performance,a faster processor,neutral,0.0,33477,Unknown
price_value,the extra money,positive,0.15,33478,Unknown
price_value,money,neutral,0.0,33480,Unknown
screen_display,display,negative,-0.16,33482,Unknown
software,apps,neutral,0.0,33482,Unknown
performance,incredible download speed,positive,0.27,33483,Unknown
connectivity,selection increased wifi range,positive,0.27,33483,Unknown
price_value,the price,positive,1.0,33485,Unknown
price_value,the best value,positive,1.0,33490,Unknown
battery,the more powerful unit,positive,0.27,33493,Unknown
ease_of_use,other simple games,neutral,0.07,33493,Unknown
sound_audio,music,positive,0.5,33494,Unknown
software,your own kodi apps,positive,0.6,33495,Unknown
software,much snappier and better network connections,positive,0.19,33497,Unknown
performance,snappy and reliable performance,neutral,0.0,33500,Unknown
sound_audio,the speaker,neutral,0.05,33500,Unknown
software,certain apps,neutral,-0.02,33500,Unknown
software,the app developers,neutral,-0.02,33500,Unknown
build_quality,good quality streaming content,positive,0.7,33501,Unknown
performance,the max speed,neutral,0.0,33502,Unknown
performance,faster streaming and video quality,positive,0.19,33505,Unknown
software,apple products,neutral,0.03,33505,Unknown
software,the new apple tv,neutral,0.03,33505,Unknown
software,apple tv,neutral,0.03,33505,Unknown
software,all apps,positive,0.52,33507,Unknown
battery,sports,positive,0.5,33510,Unknown
connectivity,wifi,positive,0.5,33510,Unknown
connectivity,decent wi-fi,neutral,0.08,33511,Unknown
performance,lag,neutral,0.08,33511,Unknown
build_quality,a big build,negative,-0.27,33512,Unknown
software,a big app,negative,-0.27,33512,Unknown
build_quality,good quality,positive,0.7,33514,Unknown
performance,faster ui,neutral,0.0,33518,Unknown
connectivity,wifi,positive,0.4,33519,Unknown
software,other apps,positive,0.17,33520,Unknown
software,appletv,neutral,0.0,33521,Unknown
software,those,positive,0.8,33521,Unknown
connectivity,my wifi,positive,0.3,33525,Unknown
build_quality,quality,positive,0.8,33527,Unknown
price_value,great price,positive,0.8,33528,Unknown
software,apple tv,positive,0.8,33529,Unknown
connectivity,a wifi internet connection,neutral,0.0,33530,Unknown
performance,"it fast, the remote just works",neutral,0.05,33533,Unknown
ease_of_use,setup,positive,0.5,33536,Unknown
ease_of_use,an easy way,positive,0.3,33539,Unknown
software,apps,positive,0.3,33539,Unknown
performance,super fast response,positive,0.27,33540,Unknown
performance,very fast response time,neutral,0.05,33541,Unknown
software,videos,neutral,0.0,33542,Unknown
software,all the apps,neutral,0.0,33542,Unknown
performance,faster speed,neutral,0.0,33543,Unknown
software,software,positive,0.75,33545,Unknown
software,apps,neutral,0.0,33547,Unknown
performance,no lag,negative,-0.12,33547,Unknown
battery,awesome and battery life,positive,0.8,33549,Unknown
connectivity,wifi,neutral,0.1,33551,Unknown
connectivity,wifi,positive,0.5,33556,Unknown
software,ios,neutral,-0.1,33556,Unknown
software,all our other apps,negative,-0.12,33557,Unknown
sound_audio,music,positive,0.22,33557,Unknown
build_quality,a wonderful ultra hd picture quality,positive,0.7,33559,Unknown
build_quality,picture quality,positive,0.7,33562,Unknown
sound_audio,sound,positive,0.7,33562,Unknown
software,apple tv,positive,0.55,33564,Unknown
software,apple tv,positive,0.36,33564,Unknown
software,a multi-purpose device,neutral,0.07,33564,Unknown
software,side-load apps,positive,0.25,33564,Unknown
software,both roku sand apple tv,negative,-0.18,33564,Unknown
price_value,the price,neutral,0.07,33564,Unknown
connectivity,wifi,neutral,0.1,33568,Unknown
software,the phone app,positive,0.13,33568,Unknown
software,apple tv,positive,0.17,33572,Unknown
ease_of_use,a simple,positive,0.17,33572,Unknown
build_quality,good quality,positive,0.7,33573,Unknown
software,available apps,positive,0.4,33574,Unknown
performance,performance,positive,0.25,33574,Unknown
battery,usb ports,positive,0.32,33578,Unknown
software,an app,positive,0.33,33578,Unknown
software,ios,positive,0.33,33578,Unknown
sound_audio,music,positive,0.5,33581,Unknown
software,its latest update,positive,0.23,33582,Unknown
